Date,Open,High,Low,Close
1/16/2022,112.37,113.02,111.62,112.59
1/17/2022,113.24,113.24,111.62,111.83
1/18/2022,112.91,114.96,111.83,112.91
1/19/2022,112.37,112.37,111.51,111.83
1/20/2022,111.62,111.72,110.21,110.75
1/23/2022,108.81,109.67,108.16,108.81
1/24/2022,109.13,109.24,107.73,108.05
1/25/2022,107.62,109.13,107.62,108.27
1/26/2022,109.02,109.24,108.05,108.16
1/27/2022,108.16,108.37,108.05,108.05
1/30/2022,108.27,109.02,108.27,108.37
1/31/2022,109.02,109.67,108.16,108.37
2/1/2022,107.83,107.83,105.35,105.46
2/2/2022,105.46,105.89,102.86,103.62
2/3/2022,103.62,112.70,103.62,106.97
2/6/2022,106.97,112.48,106.97,108.91
2/7/2022,109.99,109.99,106.86,107.83
2/8/2022,107.51,107.62,106.00,106.54
2/9/2022,106.86,109.56,102.97,103.51
2/10/2022,103.51,103.51,100.59,101.89
2/13/2022,100.16,100.59,97.14,97.89
2/14/2022,95.08,105.78,95.08,102.65
2/15/2022,102.54,103.94,101.03,102.32
2/16/2022,101.89,103.30,100.59,101.13
2/17/2022,101.57,105.89,101.13,102.21
2/20/2022,103.30,104.81,101.03,101.03
2/24/2022,95.21,101.42,94.27,94.27
2/27/2022,95.05,96.70,94.34,94.34
2/28/2022,94.34,94.34,90.88,91.51
3/1/2022,91.12,91.12,87.11,88.05
3/2/2022,86.80,95.21,84.04,92.85
3/3/2022,94.34,94.82,90.41,90.49
3/6/2022,91.12,91.75,90.41,90.65
3/7/2022,90.49,93.95,89.63,90.49
3/8/2022,90.81,91.04,89.63,89.63
3/9/2022,90.02,90.26,89.23,89.71
3/10/2022,89.39,90.10,88.37,89.08
3/13/2022,89.08,89.39,86.48,87.27
3/14/2022,86.48,86.72,84.12,84.67
3/15/2022,84.91,87.27,84.91,84.99
3/16/2022,85.77,86.25,84.67,84.91
3/17/2022,84.91,85.15,82.94,83.02
3/20/2022,84.44,84.44,82.16,82.16
3/21/2022,82.31,82.94,81.14,81.29
3/22/2022,80.66,81.14,79.88,80.43
3/23/2022,87.27,87.27,81.76,81.76
3/24/2022,82.87,82.94,80.59,80.59
3/27/2022,80.66,82.55,80.59,81.76
3/28/2022,80.98,81.69,80.98,81.06
3/29/2022,81.06,81.76,81.06,81.14
3/30/2022,81.21,83.49,80.98,82.08
3/31/2022,80.66,81.29,78.62,79.01
4/4/2022,78.62,78.62,77.20,77.28
4/5/2022,77.28,77.28,73.12,74.14
4/6/2022,74.06,74.06,70.76,71.47
4/7/2022,71.47,73.35,70.76,71.62
4/10/2022,71.70,71.94,69.74,70.52
4/11/2022,70.76,71.07,66.83,67.14
4/12/2022,66.83,66.91,62.90,63.45
4/13/2022,63.45,64.86,61.40,61.87
4/14/2022,61.87,63.76,61.32,61.72
4/17/2022,61.64,64.70,61.40,63.60
4/18/2022,64.15,65.18,63.45,63.52
4/19/2022,63.76,63.76,62.11,62.27
4/20/2022,62.27,62.35,60.93,62.27
4/21/2022,62.27,62.27,60.93,60.93
4/24/2022,60.14,60.14,57.79,57.79
4/25/2022,57.86,60.07,57.79,59.20
4/26/2022,59.44,59.83,59.04,59.04
4/27/2022,59.36,59.36,58.18,58.57
4/28/2022,58.81,62.42,58.65,61.32
5/8/2022,59.75,59.75,56.92,57.16
3/20/2024,62.90,62.90,62.90,62.90
3/21/2024,69.10,69.10,69.10,69.10
3/24/2024,76.00,76.00,76.00,76.00
3/25/2024,83.60,83.60,83.60,83.60
3/26/2024,87.80,91.90,86.40,91.90
3/27/2024,95.00,101.00,89.00,101.00
3/28/2024,101.00,109.40,90.90,93.10
3/31/2024,92.00,92.80,83.80,83.80
4/2/2024,80.70,82.50,75.50,75.50
4/3/2024,68.00,78.50,68.00,73.50
4/4/2024,75.00,77.70,72.20,72.20
4/14/2024,71.00,72.60,69.60,70.80
4/15/2024,70.80,77.80,70.80,77.80
4/16/2024,80.80,84.50,80.40,81.10
4/17/2024,83.00,86.00,81.40,82.80
4/18/2024,83.20,85.00,79.80,80.40
4/21/2024,80.60,81.50,77.00,78.90
4/22/2024,78.00,78.00,73.90,75.00
4/23/2024,75.00,77.70,73.60,74.40
4/24/2024,74.90,75.00,69.20,71.00
4/25/2024,71.00,78.10,71.00,74.80
4/28/2024,75.00,75.50,70.80,70.80
4/29/2024,71.50,75.30,70.80,74.50
4/30/2024,73.60,75.40,72.60,73.60
5/1/2024,72.80,75.90,72.50,74.80
5/2/2024,74.60,74.80,72.70,74.00
5/5/2024,79.00,81.40,77.40,78.80
5/6/2024,78.80,79.00,75.70,76.00
5/7/2024,76.00,77.60,75.00,76.50
5/8/2024,76.70,78.20,75.10,76.20
5/9/2024,75.70,76.50,74.00,74.60
5/12/2024,74.90,75.30,72.00,73.00
5/13/2024,72.90,73.40,72.00,72.70
5/14/2024,72.70,74.10,71.00,73.90
5/15/2024,73.80,74.70,71.90,73.50
5/16/2024,73.30,76.00,73.10,75.70
5/19/2024,74.00,76.50,73.50,75.20
5/20/2024,73.30,75.00,73.10,73.10
5/21/2024,73.10,74.20,70.90,71.30
5/22/2024,71.60,78.40,71.50,75.50
5/23/2024,75.50,76.50,73.00,73.50
5/26/2024,74.60,74.60,72.70,73.20
5/27/2024,73.30,73.70,72.00,72.40
5/28/2024,72.50,75.00,72.30,72.30
5/29/2024,72.20,73.30,71.60,71.80
5/30/2024,72.00,72.00,70.50,71.00
6/2/2024,70.40,72.20,70.00,71.00
6/3/2024,72.00,72.90,71.20,71.40
6/4/2024,71.30,72.10,67.20,68.00
6/5/2024,68.00,68.00,64.80,64.80
6/6/2024,62.80,65.20,59.00,59.70
6/9/2024,59.70,62.90,55.50,59.80
6/10/2024,62.80,64.80,61.20,62.80
6/11/2024,63.50,67.40,62.80,65.50
6/12/2024,66.00,69.40,65.50,67.10
6/13/2024,67.10,73.80,65.00,70.80
6/23/2024,70.80,73.80,70.80,72.00
6/24/2024,72.00,73.50,70.70,72.90
6/25/2024,73.50,74.00,72.30,73.20
6/26/2024,74.00,78.90,72.70,76.10
6/27/2024,75.50,80.50,73.70,79.00
6/30/2024,80.00,82.00,78.70,79.00
7/1/2024,78.00,81.80,78.00,80.10
7/2/2024,81.00,81.00,78.40,79.00
7/3/2024,79.00,79.00,77.20,77.50
7/4/2024,77.00,78.40,76.00,77.00
7/7/2024,77.00,78.30,76.60,76.70
7/8/2024,76.70,76.70,74.00,74.60
7/9/2024,74.00,78.40,74.00,76.00
7/10/2024,76.00,77.10,75.00,75.30
7/11/2024,77.00,78.10,74.50,75.00
7/14/2024,75.10,76.00,74.50,74.80
7/15/2024,74.80,75.40,73.00,74.20
7/16/2024,73.80,75.00,73.50,74.20
7/17/2024,75.00,75.40,73.50,74.50
7/18/2024,74.70,76.70,74.00,74.10
7/21/2024,74.10,74.80,72.60,73.00
7/22/2024,73.00,73.50,71.20,72.20
7/23/2024,72.20,72.50,70.70,70.80
7/24/2024,70.80,72.70,69.80,71.30
7/25/2024,70.90,71.20,69.00,69.20
7/28/2024,69.40,71.00,69.40,70.30
7/29/2024,70.40,70.50,69.60,70.10
7/30/2024,70.10,70.50,69.80,70.30
7/31/2024,70.80,73.50,70.30,70.50
8/1/2024,71.00,71.10,68.00,68.60
8/4/2024,65.00,67.90,65.00,65.40
8/5/2024,65.40,65.40,60.70,62.90
8/6/2024,62.00,65.80,62.00,64.20
8/7/2024,65.00,70.60,65.00,67.40
8/8/2024,67.40,67.40,64.90,65.00
8/11/2024,66.60,66.90,65.00,65.00
8/12/2024,64.80,65.00,63.30,64.10
8/13/2024,64.00,65.40,63.00,63.40
8/14/2024,64.30,66.00,63.40,64.80
8/15/2024,64.60,67.70,64.30,66.30
8/18/2024,66.30,67.00,65.70,65.80
8/19/2024,65.80,68.50,65.80,67.30
8/20/2024,67.50,69.70,66.90,68.80
8/21/2024,69.30,70.20,68.20,68.30
8/22/2024,68.00,69.00,68.00,68.00
8/25/2024,68.00,69.00,68.00,68.50
8/26/2024,69.00,71.00,68.00,68.20
8/27/2024,68.30,69.30,67.80,67.80
8/28/2024,67.80,68.70,67.20,68.30
8/29/2024,68.30,68.50,67.40,67.50
9/1/2024,67.60,69.50,67.60,68.90
9/2/2024,68.60,75.70,68.60,75.70
9/3/2024,76.70,78.70,74.70,75.50
9/4/2024,75.00,80.60,74.00,76.90
9/5/2024,78.00,78.00,75.70,76.00
9/8/2024,76.30,76.30,74.20,74.40
9/9/2024,74.40,81.80,74.20,81.00
9/10/2024,81.30,84.40,80.00,81.00
9/11/2024,81.00,83.10,79.30,80.10
9/12/2024,80.60,81.50,80.00,80.60
9/15/2024,80.80,83.90,80.80,81.50
9/16/2024,81.90,85.00,80.50,84.00
9/17/2024,84.30,85.00,81.80,81.90
9/18/2024,81.90,83.70,80.50,80.90
9/19/2024,81.00,82.00,80.50,80.90
9/22/2024,81.00,83.40,81.00,82.20
9/24/2024,82.00,82.10,80.00,81.80
9/25/2024,82.50,82.50,80.70,81.00
9/26/2024,81.00,84.00,80.60,82.00
9/29/2024,82.00,84.50,80.90,82.30
9/30/2024,82.20,83.10,81.50,81.70
10/1/2024,81.40,83.10,81.40,81.60
10/2/2024,81.40,81.40,77.50,77.50
10/3/2024,78.60,81.10,76.70,77.20
10/6/2024,76.10,77.40,72.20,72.70
10/7/2024,72.70,76.30,72.70,75.00
10/8/2024,76.50,76.50,73.50,74.80
10/9/2024,74.80,75.20,72.50,73.50
10/10/2024,73.80,76.00,73.10,74.90
10/13/2024,75.50,77.50,74.00,76.00
10/14/2024,76.80,77.80,76.20,76.40
10/15/2024,75.50,78.10,75.50,76.60
10/16/2024,77.90,77.90,75.50,76.00
10/17/2024,75.90,76.80,74.30,74.60
10/20/2024,75.70,75.70,74.70,74.80
10/21/2024,74.30,77.50,74.30,75.50
10/22/2024,75.60,76.00,74.70,74.90
10/23/2024,74.80,75.40,74.10,74.40
10/24/2024,75.00,75.00,72.40,72.70
10/27/2024,73.10,74.90,73.10,74.00
10/28/2024,73.40,77.00,73.40,75.40
10/29/2024,74.80,75.80,73.70,74.60
10/30/2024,74.60,74.80,73.70,73.90
10/31/2024,73.60,75.10,73.20,73.80
11/3/2024,73.20,77.50,73.20,76.90
11/4/2024,77.50,80.90,76.20,78.70
11/5/2024,79.00,86.50,77.50,81.70
11/6/2024,85.10,85.70,81.80,82.70
11/7/2024,82.70,83.20,80.20,80.30
11/10/2024,80.50,83.50,79.10,81.60
11/11/2024,80.30,82.30,80.30,81.20
11/12/2024,81.20,84.70,81.00,84.00
11/13/2024,84.10,91.90,83.40,88.20
11/14/2024,90.00,95.80,85.90,92.70
11/17/2024,93.10,99.50,93.10,97.70
11/18/2024,97.90,103.80,95.20,99.50
11/19/2024,100.00,102.00,96.50,97.10
11/20/2024,97.00,102.40,97.00,102.00
